,Populacao,Criancas,Jovens,Adultos,Idosos,Populacao_Masculina,Populacao_Feminina,Grau_de_Urbanizacao,Abastecimento_de_Agua,Coleta_de_Lixo,Esgoto_Sanitario ,Percent_Doses_Aplicadas,Estab_por_mil_Hab,Equip_por_mil_Hab,Percent_Equip_em_uso,Densidade_demográfica,Mortalidade_infantil,Renda_per_capita,IDHM,IDHM_Longevidade,IDHM_Educacao,IDHM_Renda,IDHM_Ranking,Indice_Futuridade,Razao_Medico_Pop
371,0.0009055861751726672,0.1965764257140199,0.15052563029118987,0.5192110894036654,0.13368685459112475,0.4930691227090892,0.5069308772909108,0.9493,0.9940000000000001,0.9993000000000001,0.9965999999999999,0.21499674388315193,0.2572175453855091,0.1929576668326648,0.984375,0.0049128739115837546,0.04997900041999161,0.3818931553010628,0.765,0.8690000000000001,0.718,0.718,0.21395348837209302,0.3839907192575406,0.032366619416852746
372,0.0017623082716775374,0.17372597762692418,0.13916244382828186,0.5215125729037193,0.16559900564107466,0.5021034515728081,0.4978965484271919,0.9366,0.9843999999999999,0.9974,0.9420000000000001,0.42322401759250405,0.2017404060595415,0.2804197154528701,0.9613259668508287,0.0028456660780133407,0.07085858282834344,0.39961614958764585,0.7390000000000001,0.818,0.68,0.727,0.4868217054263566,0.45475638051044087,0.12196821599353831
373,0.0001845882695881769,0.14879050661798265,0.1442263806481059,0.4755819260611593,0.23140118667275217,0.49794614331355547,0.5020538566864445,0.8987,0.9939,1.0,0.9803000000000001,0.3911455956184391,0.2656639741861527,0.07395673924521885,1.0,0.004772103885463876,1.0,0.34583908686674186,0.726,0.8420000000000001,0.644,0.7070000000000001,0.6604651162790698,0.6508120649651972,0.10585997021504645
374,0.0003143308232923268,0.19833824711873493,0.156794425087108,0.5124631466094881,0.13240418118466898,0.49504154382203164,0.5049584561779684,0.8502,1.0,1.0,0.8946,0.9388903779147681,0.3120181010141305,0.16503592055959343,0.9473684210526315,0.0010543674956378889,0.11537769244615109,0.3466371916845079,0.735,0.8270000000000001,0.711,0.675,0.5348837209302325,0.7401392111368909,0.062165423409586376
375,0.0004641244989325726,0.21256126338718462,0.14467235432927936,0.532220003630423,0.11054637865311309,0.5320384824832093,0.4679615175167907,0.9325,0.9975,0.9975,0.9959,0.345797785442004,0.0792434789583219,0.1588331393548525,0.8888888888888888,0.003484058146466989,0.250014999700006,0.3598882653255127,0.7190000000000001,0.8220000000000001,0.634,0.7120000000000001,0.737984496124031,0.6670533642691415,0.0631528030698403
376,0.0003407005760906378,0.1777942631058358,0.1434223541048467,0.5229970326409495,0.15578635014836795,0.5207715133531158,0.4792284866468843,0.9351999999999999,0.997,0.9990000000000001,0.992,0.1894164193867458,0.14393416603409015,0.04808285331936929,1.0,0.003910591325610221,0.19355612887742246,0.3805503122743453,0.743,0.8079999999999999,0.7190000000000001,0.705,0.4387596899224806,0.6310904872389791,0.057353905722345895
377,0.0048896935548280234,0.17153982666827478,0.13973362738848016,0.5379141611674908,0.15081238477575423,0.4942710935750099,0.5057289064249901,0.9837,0.9856999999999999,0.9987,0.9688,0.38832509174865176,0.18052095683856526,0.1479708201618317,0.9962264150943396,0.0573989781503804,0.06509869802603949,0.46455401142683406,0.7909999999999999,0.861,0.762,0.755,0.05116279069767442,0.4524361948955916,0.0939122155174524
378,0.003281812621423023,0.17289623658674333,0.13687939621091544,0.5117574575139908,0.17846690968835036,0.49709914257842586,0.5029008574215742,0.9377,0.9922,0.9978,0.985,0.3707193099553319,0.3847691254204422,0.2878552581375519,0.9219653179190751,0.0031011636754209202,0.05903881922361553,0.44695136627943804,0.753,0.865,0.665,0.741,0.3209302325581395,0.5626450116009281,0.1548087247335405
379,0.0006123174547543906,0.16868464501926253,0.13882773802971932,0.5173362685745735,0.1751513483764447,0.49752339020363234,0.5024766097963677,0.9529000000000001,0.9990000000000001,0.9990000000000001,0.9990000000000001,0.8633736929003852,0.48051989607198176,0.12039237268930687,0.9629629629629629,0.001502016178699102,0.14633707325853484,0.42153236125011084,0.746,0.866,0.6559999999999999,0.73,0.40310077519379844,0.728538283062645,0.2233866762779537
380,0.00034929391406325036,0.18572117703810903,0.14254703328509408,0.48287506029908345,0.18885672937771347,0.505306319343946,0.494693680656054,0.8640000000000001,0.9982,0.9945,0.9799,0.5197780993728895,0.140393093931949,0.015633305903162035,1.0,0.0010029864361041333,0.08447831043379134,0.3149726997479002,0.7170000000000001,0.83,0.653,0.679,0.765891472868217,0.4361948955916473,0.027971441719870573
